,n,m,is_metal,diameter,chiral_angle,peakposition,peakhight,energy_separation
9628,34,5,0,29.18105,6.765584,0.282,0.101635,0.564
9629,34,5,0,29.18105,6.765584,0.588,0.204517,1.176
9630,34,5,0,29.18105,6.765584,0.684,0.199528,1.368
9631,34,5,0,29.18105,6.765584,1.046,0.313634,2.092
9632,34,5,0,29.18105,6.765584,1.062,0.314257,2.124
9633,34,5,0,29.18105,6.765584,1.412,0.271858,2.824
9634,34,5,0,29.18105,6.765584,1.512,0.46328,3.024
9635,34,5,0,29.18105,6.765584,1.728,0.343251,3.456
9636,34,5,0,29.18105,6.765584,1.976,0.617915,3.952
9637,34,5,0,29.18105,6.765584,2.012,0.470763,4.024
9638,34,5,0,29.18105,6.765584,2.26,0.399681,4.52
9639,34,5,0,29.18105,6.765584,2.414,0.681515,4.828
9640,34,5,0,29.18105,6.765584,2.468,0.562109,4.936
9641,34,5,0,29.18105,6.765584,2.638,0.507551,5.276
9642,34,5,0,29.18105,6.765584,2.76,1.036613,5.52
9643,34,5,0,29.18105,6.765584,2.852,0.680579,5.704
9644,34,5,0,29.18105,6.765584,2.894,0.799361,5.788
9645,34,5,0,29.18105,6.765584,2.9,1.013854,5.8
9646,34,5,0,29.18105,6.765584,2.94,0.836461,5.88
9647,34,6,0,29.66306,7.994141,0.14,0.063793,0.28
9648,34,6,0,29.66306,7.994141,0.286,0.10489,0.572
9649,34,6,0,29.66306,7.994141,0.544,0.160709,1.088
9650,34,6,0,29.66306,7.994141,0.726,0.239531,1.452
9651,34,6,0,29.66306,7.994141,0.926,0.230636,1.852
9652,34,6,0,29.66306,7.994141,1.178,0.354542,2.356
9653,34,6,0,29.66306,7.994141,1.282,0.272961,2.564
9654,34,6,0,29.66306,7.994141,1.606,0.303937,3.212
9655,34,6,0,29.66306,7.994141,1.632,0.495929,3.264
9656,34,6,0,29.66306,7.994141,1.9,0.37233,3.8
9657,34,6,0,29.66306,7.994141,2.078,0.564016,4.156
9658,34,6,0,29.66306,7.994141,2.16,0.417415,4.32
9659,34,6,0,29.66306,7.994141,2.382,0.468327,4.764
9660,34,6,0,29.66306,7.994141,2.482,0.79864,4.964
9661,34,6,0,29.66306,7.994141,2.566,0.561563,5.132
9662,34,6,0,29.66306,7.994141,2.712,0.535187,5.424
9663,34,6,0,29.66306,7.994141,2.784,0.936347,5.568
9664,34,6,0,29.66306,7.994141,2.816,0.763063,5.632
9665,34,6,0,29.66306,7.994141,2.878,0.782078,5.756
9666,34,6,0,29.66306,7.994141,2.9,0.946161,5.8
9667,34,7,1,30.158269,9.182882,0.406,0.130016,0.812
9668,34,7,1,30.158269,9.182882,0.424,0.157769,0.848
9669,34,7,1,30.158269,9.182882,0.79,0.198493,1.58
9670,34,7,1,30.158269,9.182882,0.86,0.275718,1.72
9671,34,7,1,30.158269,9.182882,1.15,0.255809,2.3
9672,34,7,1,30.158269,9.182882,1.304,0.315839,2.608
9673,34,7,1,30.158269,9.182882,1.482,0.30317,2.964
9674,34,7,1,30.158269,9.182882,1.744,0.487183,3.488
9675,34,7,1,30.158269,9.182882,1.786,0.369837,3.572
9676,34,7,1,30.158269,9.182882,2.056,0.342989,4.112
9677,34,7,1,30.158269,9.182882,2.166,0.616596,4.332
9678,34,7,1,30.158269,9.182882,2.29,0.466972,4.58
9679,34,7,1,30.158269,9.182882,2.49,0.431376,4.98
9680,34,7,1,30.158269,9.182882,2.538,0.809659,5.076
9681,34,7,1,30.158269,9.182882,2.65,0.578285,5.3
9682,34,7,1,30.158269,9.182882,2.772,0.610864,5.544
9683,34,7,1,30.158269,9.182882,2.802,0.941183,5.604
9684,34,7,1,30.158269,9.182882,2.854,0.73183,5.708
9685,34,7,1,30.158269,9.182882,2.894,0.812977,5.788
9686,34,7,1,30.158269,9.182882,2.9,0.980399,5.8
9687,34,7,1,30.158269,9.182882,2.928,0.867879,5.856
9688,34,8,0,30.666037,10.332739,0.136,0.071793,0.272
9689,34,8,0,30.666037,10.332739,0.268,0.114513,0.536
9690,34,8,0,30.666037,10.332739,0.558,0.155156,1.116
9691,34,8,0,30.666037,10.332739,0.654,0.18601,1.308
9692,34,8,0,30.666037,10.332739,0.988,0.278273,1.976
9693,34,8,0,30.666037,10.332739,1.018,0.269076,2.036
9694,34,8,0,30.666037,10.332739,1.358,0.25365,2.716
9695,34,8,0,30.666037,10.332739,1.42,0.396346,2.84
9696,34,8,0,30.666037,10.332739,1.668,0.342353,3.336
9697,34,8,0,30.666037,10.332739,1.846,0.512046,3.692
9698,34,8,0,30.666037,10.332739,1.948,0.376173,3.896
9699,34,8,0,30.666037,10.332739,2.194,0.408213,4.388
9700,34,8,0,30.666037,10.332739,2.244,0.643173,4.488
9701,34,8,0,30.666037,10.332739,2.406,0.477039,4.812
9702,34,8,0,30.666037,10.332739,2.582,0.932422,5.164
9703,34,8,0,30.666037,10.332739,2.72,0.591849,5.44
9704,34,8,0,30.666037,10.332739,2.816,1.042189,5.632
9705,34,8,0,30.666037,10.332739,2.88,0.800109,5.76
9706,34,8,0,30.666037,10.332739,2.9,0.921149,5.8
9707,34,9,0,31.185751,11.444707,0.132,0.067096,0.264
9708,34,9,0,31.185751,11.444707,0.27,0.113772,0.54
9709,34,9,0,31.185751,11.444707,0.52,0.157822,1.04
9710,34,9,0,31.185751,11.444707,0.686,0.207998,1.372
9711,34,9,0,31.185751,11.444707,0.888,0.189036,1.776
9712,34,9,0,31.185751,11.444707,1.11,0.324395,2.22
9713,34,9,0,31.185751,11.444707,1.23,0.270427,2.46
9714,34,9,0,31.185751,11.444707,1.532,0.336064,3.064
9715,34,9,0,31.185751,11.444707,1.548,0.390616,3.096
9716,34,9,0,31.185751,11.444707,1.836,0.340732,3.672
9717,34,9,0,31.185751,11.444707,1.938,0.5216,3.876
9718,34,9,0,31.185751,11.444707,2.094,0.415704,4.188
9719,34,9,0,31.185751,11.444707,2.312,0.635955,4.624
9720,34,9,0,31.185751,11.444707,2.508,0.500596,5.016
9721,34,9,0,31.185751,11.444707,2.62,0.736015,5.24
9722,34,9,0,31.185751,11.444707,2.662,0.626036,5.324
9723,34,9,0,31.185751,11.444707,2.778,0.624869,5.556
9724,34,9,0,31.185751,11.444707,2.826,0.868166,5.652
9725,34,9,0,31.185751,11.444707,2.856,0.790276,5.712
9726,34,9,0,31.185751,11.444707,2.894,0.824407,5.788
9727,34,9,0,31.185751,11.444707,2.922,0.803695,5.844
9728,34,10,1,31.716824,12.51983,0.386,0.117603,0.772
9729,34,10,1,31.716824,12.51983,0.4,0.167513,0.8
9730,34,10,1,31.716824,12.51983,0.756,0.191034,1.512
9731,34,10,1,31.716824,12.51983,0.812,0.266472,1.624
9732,34,10,1,31.716824,12.51983,1.104,0.250983,2.208
9733,34,10,1,31.716824,12.51983,1.226,0.30749,2.452
9734,34,10,1,31.716824,12.51983,1.428,0.254138,2.856
9735,34,10,1,31.716824,12.51983,1.634,0.366865,3.268
9736,34,10,1,31.716824,12.51983,1.724,0.338468,3.448
9737,34,10,1,31.716824,12.51983,1.99,0.361702,3.98
9738,34,10,1,31.716824,12.51983,2.022,0.523479,4.044
9739,34,10,1,31.716824,12.51983,2.226,0.427675,4.452
9740,34,10,1,31.716824,12.51983,2.37,0.637353,4.74
9741,34,10,1,31.716824,12.51983,2.428,0.504261,4.856
9742,34,10,1,31.716824,12.51983,2.596,0.507416,5.192
9743,34,10,1,31.716824,12.51983,2.652,0.653416,5.304
9744,34,10,1,31.716824,12.51983,2.728,0.608096,5.456
9745,34,10,1,31.716824,12.51983,2.824,0.603506,5.648
9746,34,10,1,31.716824,12.51983,2.836,0.854776,5.672
9747,34,10,1,31.716824,12.51983,2.88,0.804293,5.76
9748,34,10,1,31.716824,12.51983,2.9,0.902391,5.8
9749,34,10,1,31.716824,12.51983,2.98,0.769585,5.96
9750,34,11,0,32.258694,13.55919,0.13,0.072761,0.26
9751,34,11,0,32.258694,13.55919,0.256,0.092502,0.512
9752,34,11,0,32.258694,13.55919,0.528,0.14665,1.056
9753,34,11,0,32.258694,13.55919,0.626,0.175134,1.252
9754,34,11,0,32.258694,13.55919,0.932,0.216027,1.864
9755,34,11,0,32.258694,13.55919,0.976,0.250151,1.952
9756,34,11,0,32.258694,13.55919,1.304,0.252971,2.608
9757,34,11,0,32.258694,13.55919,1.334,0.378752,2.668
9758,34,11,0,32.258694,13.55919,1.608,0.31558,3.216
9759,34,11,0,32.258694,13.55919,1.728,0.395391,3.456
9760,34,11,0,32.258694,13.55919,1.884,0.376214,3.768
9761,34,11,0,32.258694,13.55919,2.096,0.542323,4.192
9762,34,11,0,32.258694,13.55919,2.13,0.466742,4.26
9763,34,11,0,32.258694,13.55919,2.344,0.441925,4.688
9764,34,11,0,32.258694,13.55919,2.42,0.639338,4.84
9765,34,11,0,32.258694,13.55919,2.526,0.505661,5.052
9766,34,11,0,32.258694,13.55919,2.676,0.80714,5.352
9767,34,11,0,32.258694,13.55919,2.784,0.579832,5.568
9768,34,11,0,32.258694,13.55919,2.842,0.845212,5.684
9769,34,11,0,32.258694,13.55919,2.858,0.796987,5.716
9770,34,11,0,32.258694,13.55919,2.894,0.829983,5.788
9771,34,11,0,32.258694,13.55919,2.918,0.778374,5.836
9772,34,12,0,32.810827,14.563891,0.126,0.065159,0.252
9773,34,12,0,32.810827,14.563891,0.256,0.105087,0.512
9774,34,12,0,32.810827,14.563891,0.496,0.144737,0.992
9775,34,12,0,32.810827,14.563891,0.65,0.167751,1.3
9776,34,12,0,32.810827,14.563891,0.85,0.181337,1.7
9777,34,12,0,32.810827,14.563891,1.046,0.230692,2.092
9778,34,12,0,32.810827,14.563891,1.182,0.268678,2.364
9779,34,12,0,32.810827,14.563891,1.436,0.351583,2.872
9780,34,12,0,32.810827,14.563891,1.492,0.288919,2.984
9781,34,12,0,32.810827,14.563891,1.774,0.323301,3.548
9782,34,12,0,32.810827,14.563891,1.814,0.452511,3.628
9783,34,12,0,32.810827,14.563891,2.03,0.38652,4.06
9784,34,12,0,32.810827,14.563891,2.162,0.545952,4.324
9785,34,12,0,32.810827,14.563891,2.256,0.429497,4.512
9786,34,12,0,32.810827,14.563891,2.45,0.417851,4.9
9787,34,12,0,32.810827,14.563891,2.464,0.641057,4.928
9788,34,12,0,32.810827,14.563891,2.61,0.539297,5.22
9789,34,12,0,32.810827,14.563891,2.698,0.705107,5.396
9790,34,12,0,32.810827,14.563891,2.736,0.644939,5.472
9791,34,12,0,32.810827,14.563891,2.826,0.644107,5.652
9792,34,12,0,32.810827,14.563891,2.848,0.875353,5.696
9793,34,12,0,32.810827,14.563891,2.882,0.783298,5.764
9794,34,12,0,32.810827,14.563891,2.9,0.889771,5.8
9795,34,12,0,32.810827,14.563891,2.968,0.653257,5.936
9796,34,13,1,33.372714,15.535051,0.368,0.110678,0.736
9797,34,13,1,33.372714,15.535051,0.38,0.170106,0.76
9798,34,13,1,33.372714,15.535051,0.722,0.169561,1.444
9799,34,13,1,33.372714,15.535051,0.766,0.236076,1.532
9800,34,13,1,33.372714,15.535051,1.058,0.224627,2.116
9801,34,13,1,33.372714,15.535051,1.152,0.293869,2.304
9802,34,13,1,33.372714,15.535051,1.372,0.267153,2.744
9803,34,13,1,33.372714,15.535051,1.532,0.390371,3.064
9804,34,13,1,33.372714,15.535051,1.664,0.296867,3.328
9805,34,13,1,33.372714,15.535051,1.892,0.447891,3.784
9806,34,13,1,33.372714,15.535051,1.928,0.371288,3.856
9807,34,13,1,33.372714,15.535051,2.162,0.390371,4.324
9808,34,13,1,33.372714,15.535051,2.22,0.535397,4.44
9809,34,13,1,33.372714,15.535051,2.368,0.465065,4.736
9810,34,13,1,33.372714,15.535051,2.502,0.555024,5.004
9811,34,13,1,33.372714,15.535051,2.542,0.526128,5.084
9812,34,13,1,33.372714,15.535051,2.682,0.553661,5.364
9813,34,13,1,33.372714,15.535051,2.718,0.645257,5.436
9814,34,13,1,33.372714,15.535051,2.788,0.641168,5.576
9815,34,13,1,33.372714,15.535051,2.854,0.792191,5.708
9816,34,13,1,33.372714,15.535051,2.914,0.871247,5.828
9817,34,14,0,33.943869,16.473791,0.124,0.052264,0.248
9818,34,14,0,33.943869,16.473791,0.244,0.082282,0.488
9819,34,14,0,33.943869,16.473791,0.5,0.124897,1.0
9820,34,14,0,33.943869,16.473791,0.598,0.161347,1.196
9821,34,14,0,33.943869,16.473791,0.878,0.232104,1.756
9822,34,14,0,33.943869,16.473791,0.936,0.217631,1.872
9823,34,14,0,33.943869,16.473791,1.254,0.474124,2.508
9824,34,14,0,33.943869,16.473791,1.55,0.299645,3.1
9825,34,14,0,33.943869,16.473791,1.62,0.408728,3.24
9826,34,14,0,33.943869,16.473791,1.822,0.355928,3.644
9827,34,14,0,33.943869,16.473791,1.964,0.474929,3.928
9828,34,14,0,33.943869,16.473791,2.066,0.402296,4.132
9829,34,14,0,33.943869,16.473791,2.274,0.469836,4.548
9830,34,14,0,33.943869,16.473791,2.282,0.537377,4.564
9831,34,14,0,33.943869,16.473791,2.468,0.477609,4.936
9832,34,14,0,33.943869,16.473791,2.534,0.622071,5.068
9833,34,14,0,33.943869,16.473791,2.622,0.552118,5.244
9834,34,14,0,33.943869,16.473791,2.732,0.668974,5.464
9835,34,14,0,33.943869,16.473791,2.742,0.689343,5.484
9836,34,14,0,33.943869,16.473791,2.83,0.672458,5.66
9837,34,14,0,33.943869,16.473791,2.858,0.786634,5.716
9838,34,14,0,33.943869,16.473791,2.882,0.827105,5.764
9839,34,14,0,33.943869,16.473791,2.9,0.882048,5.8
9840,34,14,0,33.943869,16.473791,2.958,0.689879,5.916
9841,34,15,0,34.523833,17.381228,0.12,0.061663,0.24
9842,34,15,0,34.523833,17.381228,0.244,0.088805,0.488
9843,34,15,0,34.523833,17.381228,0.474,0.1394,0.948
9844,34,15,0,34.523833,17.381228,0.614,0.189204,1.228
9845,34,15,0,34.523833,17.381228,0.812,0.186569,1.624
9846,34,15,0,34.523833,17.381228,0.986,0.210286,1.972
9847,34,15,0,34.523833,17.381228,1.134,0.243489,2.268
9848,34,15,0,34.523833,17.381228,1.35,0.319381,2.7
9849,34,15,0,34.523833,17.381228,1.436,0.312266,2.872
9850,34,15,0,34.523833,17.381228,1.702,0.399227,3.404
9851,34,15,0,34.523833,17.381228,1.714,0.40845,3.428
9852,34,15,0,34.523833,17.381228,1.968,0.314902,3.936
9853,34,15,0,34.523833,17.381228,2.028,0.464842,4.056
9854,34,15,0,34.523833,17.381228,2.192,0.400281,4.384
9855,34,15,0,34.523833,17.381228,2.32,0.535728,4.64
9856,34,15,0,34.523833,17.381228,2.39,0.489876,4.78
9857,34,15,0,34.523833,17.381228,2.556,0.489349,5.112
9858,34,15,0,34.523833,17.381228,2.564,0.631384,5.128
9859,34,15,0,34.523833,17.381228,2.69,0.545741,5.38
9860,34,15,0,34.523833,17.381228,2.746,0.688567,5.492
9861,34,15,0,34.523833,17.381228,2.792,0.643769,5.584
9862,34,15,0,34.523833,17.381228,2.86,0.990556,5.72
9863,34,15,0,34.523833,17.381228,2.912,0.854846,5.824
9864,34,16,1,35.11217,18.258469,0.352,0.102086,0.704
9865,34,16,1,35.11217,18.258469,0.36,0.159606,0.72
9866,34,16,1,35.11217,18.258469,0.692,0.140951,1.384
9867,34,16,1,35.11217,18.258469,0.724,0.223604,1.448
9868,34,16,1,35.11217,18.258469,1.016,0.185516,2.032
9869,34,16,1,35.11217,18.258469,1.086,0.280865,2.172
9870,34,16,1,35.11217,18.258469,1.32,0.259878,2.64
9871,34,16,1,35.11217,18.258469,1.44,0.347713,2.88
9872,34,16,1,35.11217,18.258469,1.604,0.306257,3.208
9873,34,16,1,35.11217,18.258469,1.778,0.343308,3.556
9874,34,16,1,35.11217,18.258469,1.866,0.323876,3.732
9875,34,16,1,35.11217,18.258469,2.088,0.464049,4.176
9876,34,16,1,35.11217,18.258469,2.1,0.478818,4.2
9877,34,16,1,35.11217,18.258469,2.308,0.384246,4.616
9878,34,16,1,35.11217,18.258469,2.362,0.555252,4.724
9879,34,16,1,35.11217,18.258469,2.486,0.449539,4.972
9880,34,16,1,35.11217,18.258469,2.588,0.583494,5.176
9881,34,16,1,35.11217,18.258469,2.634,0.513278,5.268
9882,34,16,1,35.11217,18.258469,2.748,0.557843,5.496
9883,34,16,1,35.11217,18.258469,2.758,0.74025,5.516
9884,34,16,1,35.11217,18.258469,2.832,0.663297,5.664
9885,34,16,1,35.11217,18.258469,2.864,0.833785,5.728
9886,34,16,1,35.11217,18.258469,2.882,0.822126,5.764
9887,34,16,1,35.11217,18.258469,2.9,0.874982,5.8
9888,34,16,1,35.11217,18.258469,2.95,0.7374,5.9
9889,34,17,0,35.708466,19.106605,0.118,0.045605,0.236
9890,34,17,0,35.708466,19.106605,0.232,0.094266,0.464
9891,34,17,0,35.708466,19.106605,0.472,0.140126,0.944
9892,34,17,0,35.708466,19.106605,0.57,0.154138,1.14
9893,34,17,0,35.708466,19.106605,0.83,0.189042,1.66
9894,34,17,0,35.708466,19.106605,0.896,0.220125,1.792
9895,34,17,0,35.708466,19.106605,1.182,0.277958,2.364
9896,34,17,0,35.708466,19.106605,1.204,0.282035,2.408
9897,34,17,0,35.708466,19.106605,1.494,0.28764,2.988
9898,34,17,0,35.708466,19.106605,1.524,0.385218,3.048
9899,34,17,0,35.708466,19.106605,1.76,0.313117,3.52
9900,34,17,0,35.708466,19.106605,1.846,0.411969,3.692
9901,34,17,0,35.708466,19.106605,2.004,0.380122,4.008
9902,34,17,0,35.708466,19.106605,2.142,0.458848,4.284
9903,34,17,0,35.708466,19.106605,2.22,0.42267,4.44
9904,34,17,0,35.708466,19.106605,2.4,0.539356,4.8
9905,34,17,0,35.708466,19.106605,2.41,0.554388,4.82
9906,34,17,0,35.708466,19.106605,2.57,0.508783,5.14
9907,34,17,0,35.708466,19.106605,2.612,0.623941,5.224
9908,34,17,0,35.708466,19.106605,2.7,0.516172,5.4
9909,34,17,0,35.708466,19.106605,2.77,0.647125,5.54
9910,34,17,0,35.708466,19.106605,2.796,0.656297,5.592
9911,34,17,0,35.708466,19.106605,2.91,0.873364,5.82
9912,34,18,0,36.312328,19.926708,0.114,0.056621,0.228
9913,34,18,0,36.312328,19.926708,0.232,0.073908,0.464
9914,34,18,0,36.312328,19.926708,0.452,0.131782,0.904
9915,34,18,0,36.312328,19.926708,0.58,0.160845,1.16
9916,34,18,0,36.312328,19.926708,0.778,0.187402,1.556
9917,34,18,0,36.312328,19.926708,0.93,0.236757,1.86
9918,34,18,0,36.312328,19.926708,1.09,0.195168,2.18
9919,34,18,0,36.312328,19.926708,1.272,0.289871,2.544
9920,34,18,0,36.312328,19.926708,1.382,0.283608,2.764
9921,34,18,0,36.312328,19.926708,1.602,0.360272,3.204
9922,34,18,0,36.312328,19.926708,1.656,0.296135,3.312
9923,34,18,0,36.312328,19.926708,1.91,0.493808,3.82
9924,34,18,0,36.312328,19.926708,2.13,0.374052,4.26
9925,34,18,0,36.312328,19.926708,2.19,0.484037,4.38
9926,34,18,0,36.312328,19.926708,2.33,0.440193,4.66
9927,34,18,0,36.312328,19.926708,2.434,0.501324,4.868
9928,34,18,0,36.312328,19.926708,2.502,0.466249,5.004
9929,34,18,0,36.312328,19.926708,2.632,0.599034,5.264
9930,34,18,0,36.312328,19.926708,2.644,0.569721,5.288
9931,34,18,0,36.312328,19.926708,2.754,0.569721,5.508
9932,34,18,0,36.312328,19.926708,2.778,0.698246,5.556
9933,34,18,0,36.312328,19.926708,2.836,0.627846,5.672
9934,34,18,0,36.312328,19.926708,2.87,0.752613,5.74
9935,34,18,0,36.312328,19.926708,2.884,0.815247,5.768
9936,34,18,0,36.312328,19.926708,2.9,0.87237,5.8
9937,34,18,0,36.312328,19.926708,2.944,0.751611,5.888
9938,34,19,1,36.923385,20.719824,0.342,0.13379,0.684
9939,34,19,1,36.923385,20.719824,0.66,0.150298,1.32
9940,34,19,1,36.923385,20.719824,0.684,0.198591,1.368
9941,34,19,1,36.923385,20.719824,0.974,0.189721,1.948
9942,34,19,1,36.923385,20.719824,1.026,0.240477,2.052
9943,34,19,1,36.923385,20.719824,1.27,0.254768,2.54
9944,34,19,1,36.923385,20.719824,1.358,0.281625,2.716
9945,34,19,1,36.923385,20.719824,1.548,0.303553,3.096
9946,34,19,1,36.923385,20.719824,1.674,0.364658,3.348
9947,34,19,1,36.923385,20.719824,1.804,0.339034,3.608
9948,34,19,1,36.923385,20.719824,1.97,0.360716,3.94
9949,34,19,1,36.923385,20.719824,2.038,0.399892,4.076
9950,34,19,1,36.923385,20.719824,2.234,0.452127,4.468
9951,34,19,1,36.923385,20.719824,2.246,0.487114,4.492
9952,34,19,1,36.923385,20.719824,2.428,0.445721,4.856
9953,34,19,1,36.923385,20.719824,2.464,0.567931,4.928
9954,34,19,1,36.923385,20.719824,2.582,0.50855,5.164
9955,34,19,1,36.923385,20.719824,2.65,0.612527,5.3
9956,34,19,1,36.923385,20.719824,2.706,0.573105,5.412
9957,34,19,1,36.923385,20.719824,2.788,0.616716,5.576
9958,34,19,1,36.923385,20.719824,2.8,0.686445,5.6
