n,m,is_metal,diameter,chiral_angle,peakposition,peakhight
31,18,0,34.082851,21.291431,1.686000,0.376632
31,18,0,34.082851,21.291431,1.752000,0.357146
31,18,0,34.082851,21.291431,2.000000,0.414535
31,18,0,34.082851,21.291431,2.010000,0.458311
31,18,0,34.082851,21.291431,2.240000,0.425746
31,18,0,34.082851,21.291431,2.280000,0.523708
31,18,0,34.082851,21.291431,2.438000,0.475661
31,18,0,34.082851,21.291431,2.516000,0.575758
31,18,0,34.082851,21.291431,2.602000,0.550400
31,18,0,34.082851,21.291431,2.700000,0.628342
31,18,0,34.082851,21.291431,2.732000,0.587503
31,18,0,34.082851,21.291431,2.826000,0.857364
31,18,0,34.082851,21.291431,2.880000,0.764208
31,18,0,34.082851,21.291431,2.892000,0.927566
31,18,0,34.082851,21.291431,2.912000,0.756734
31,19,1,34.705922,22.111097,0.356000,0.106426
31,19,1,34.705922,22.111097,0.362000,0.161212
31,19,1,34.705922,22.111097,0.704000,0.149940
31,19,1,34.705922,22.111097,0.726000,0.222027
31,19,1,34.705922,22.111097,1.036000,0.185590
31,19,1,34.705922,22.111097,1.084000,0.271832
31,19,1,34.705922,22.111097,1.348000,0.274716
31,19,1,34.705922,22.111097,1.432000,0.287298
31,19,1,34.705922,22.111097,1.640000,0.294114
31,19,1,34.705922,22.111097,1.758000,0.391103
31,19,1,34.705922,22.111097,1.906000,0.375899
31,19,1,34.705922,22.111097,2.056000,0.427540
31,19,1,34.705922,22.111097,2.144000,0.410763
31,19,1,34.705922,22.111097,2.320000,0.482063
31,19,1,34.705922,22.111097,2.354000,0.499102
31,19,1,34.705922,22.111097,2.532000,0.478131
31,19,1,34.705922,22.111097,2.542000,0.633314
31,19,1,34.705922,22.111097,2.676000,0.543665
31,19,1,34.705922,22.111097,2.714000,0.657693
31,19,1,34.705922,22.111097,2.784000,0.623353
31,19,1,34.705922,22.111097,2.832000,0.742362
31,19,1,34.705922,22.111097,2.858000,0.754420
31,19,1,34.705922,22.111097,2.898000,0.894399
31,19,1,34.705922,22.111097,2.946000,0.746556
31,20,0,35.335845,22.901696,0.118000,0.060761
31,20,0,35.335845,22.901696,0.234000,0.090626
31,20,0,35.335845,22.901696,0.476000,0.115342
31,20,0,35.335845,22.901696,0.580000,0.169924
31,20,0,35.335845,22.901696,0.830000,0.209315
31,20,0,35.335845,22.901696,0.912000,0.223476
31,20,0,35.335845,22.901696,1.178000,0.276512
31,20,0,35.335845,22.901696,1.228000,0.278572
31,20,0,35.335845,22.901696,1.512000,0.282949
31,20,0,35.335845,22.901696,1.524000,0.355038
31,20,0,35.335845,22.901696,1.798000,0.333154
31,20,0,35.335845,22.901696,1.824000,0.427384
31,20,0,35.335845,22.901696,2.046000,0.381041
31,20,0,35.335845,22.901696,2.108000,0.469093
31,20,0,35.335845,22.901696,2.266000,0.434593
31,20,0,35.335845,22.901696,2.358000,0.474757
31,20,0,35.335845,22.901696,2.456000,0.495869
31,20,0,35.335845,22.901696,2.566000,0.540409
31,20,0,35.335845,22.901696,2.614000,0.550450
31,20,0,35.335845,22.901696,2.726000,0.612498
31,20,0,35.335845,22.901696,2.738000,0.677378
31,20,0,35.335845,22.901696,2.828000,0.626659
31,20,0,35.335845,22.901696,2.836000,0.785512
31,20,0,35.335845,22.901696,2.882000,0.766202
31,20,0,35.335845,22.901696,2.892000,0.928660
31,20,0,35.335845,22.901696,2.910000,0.816922
31,21,0,35.972260,23.664461,0.116000,0.051087
31,21,0,35.972260,23.664461,0.232000,0.091046
31,21,0,35.972260,23.664461,0.458000,0.133028
31,21,0,35.972260,23.664461,0.582000,0.162871
31,21,0,35.972260,23.664461,0.790000,0.183609
31,21,0,35.972260,23.664461,0.928000,0.223063
31,21,0,35.972260,23.664461,1.108000,0.230144
31,21,0,35.972260,23.664461,1.266000,0.247342
31,21,0,35.972260,23.664461,1.410000,0.255434
31,21,0,35.972260,23.664461,1.586000,0.344963
31,21,0,35.972260,23.664461,1.688000,0.328271
31,21,0,35.972260,23.664461,1.884000,0.381887
31,21,0,35.972260,23.664461,1.944000,0.381128
31,21,0,35.972260,23.664461,2.154000,0.425387
31,21,0,35.972260,23.664461,2.174000,0.465346
31,21,0,35.972260,23.664461,2.376000,0.406672
31,21,0,35.972260,23.664461,2.390000,0.543241
31,21,0,35.972260,23.664461,2.546000,0.504293
31,21,0,35.972260,23.664461,2.586000,0.577636
31,21,0,35.972260,23.664461,2.684000,0.561450
31,21,0,35.972260,23.664461,2.738000,0.651990
31,21,0,35.972260,23.664461,2.790000,0.598880
31,21,0,35.972260,23.664461,2.840000,0.712182
31,21,0,35.972260,23.664461,2.860000,0.771867
31,21,0,35.972260,23.664461,2.898000,0.897814
31,21,0,35.972260,23.664461,2.942000,0.710158
31,22,1,36.614827,24.400581,0.342000,0.156037
31,22,1,36.614827,24.400581,0.670000,0.159764
31,22,1,36.614827,24.400581,0.686000,0.198028
31,22,1,36.614827,24.400581,0.990000,0.220390
31,22,1,36.614827,24.400581,1.022000,0.267848
31,22,1,36.614827,24.400581,1.294000,0.226602
31,22,1,36.614827,24.400581,1.348000,0.276544
31,22,1,36.614827,24.400581,1.578000,0.309838
31,22,1,36.614827,24.400581,1.656000,0.329964
31,22,1,36.614827,24.400581,1.840000,0.339655
31,22,1,36.614827,24.400581,1.940000,0.392826
31,22,1,36.614827,24.400581,2.078000,0.379906
31,22,1,36.614827,24.400581,2.198000,0.461155
31,22,1,36.614827,24.400581,2.290000,0.444508
31,22,1,36.614827,24.400581,2.422000,0.440035
31,22,1,36.614827,24.400581,2.472000,0.495195
31,22,1,36.614827,24.400581,2.606000,0.566505
31,22,1,36.614827,24.400581,2.624000,0.581661
31,22,1,36.614827,24.400581,2.748000,0.739438
31,22,1,36.614827,24.400581,2.830000,0.660674
31,22,1,36.614827,24.400581,2.844000,0.764285
31,22,1,36.614827,24.400581,2.882000,0.784659
31,22,1,36.614827,24.400581,2.894000,0.905911
31,22,1,36.614827,24.400581,2.908000,0.879325
31,22,1,36.614827,24.400581,2.990000,0.703410
31,23,0,37.263230,25.111198,0.112000,0.057130
31,23,0,37.263230,25.111198,0.222000,0.082521
31,23,0,37.263230,25.111198,0.450000,0.108156
31,23,0,37.263230,25.111198,0.552000,0.153810
31,23,0,37.263230,25.111198,0.784000,0.177981
31,23,0,37.263230,25.111198,0.872000,0.196291
31,23,0,37.263230,25.111198,1.110000,0.244876
31,23,0,37.263230,25.111198,1.178000,0.229007
31,23,0,37.263230,25.111198,1.424000,0.296390
31,23,0,37.263230,25.111198,1.466000,0.321049
31,23,0,37.263230,25.111198,1.720000,0.344975
31,23,0,37.263230,25.111198,1.734000,0.379399
31,23,0,37.263230,25.111198,1.980000,0.352543
31,23,0,37.263230,25.111198,1.992000,0.447271
31,23,0,37.263230,25.111198,2.202000,0.381841
31,23,0,37.263230,25.111198,2.238000,0.428716
31,23,0,37.263230,25.111198,2.394000,0.439947
31,23,0,37.263230,25.111198,2.448000,0.512702
31,23,0,37.263230,25.111198,2.560000,0.456060
31,23,0,37.263230,25.111198,2.624000,0.520026
31,23,0,37.263230,25.111198,2.692000,0.570319
31,23,0,37.263230,25.111198,2.758000,0.581062
31,23,0,37.263230,25.111198,2.794000,0.614998
31,23,0,37.263230,25.111198,2.848000,0.729257
31,23,0,37.263230,25.111198,2.862000,0.733652
31,23,0,37.263230,25.111198,2.894000,1.183852
31,23,0,37.263230,25.111198,2.938000,0.725839
31,24,0,37.917168,25.797405,0.110000,0.051826
31,24,0,37.917168,25.797405,0.220000,0.085656
31,24,0,37.917168,25.797405,0.436000,0.125005
31,24,0,37.917168,25.797405,0.550000,0.148039
31,24,0,37.917168,25.797405,0.754000,0.172272
31,24,0,37.917168,25.797405,0.876000,0.203703
31,24,0,37.917168,25.797405,1.062000,0.217379
31,24,0,37.917168,25.797405,1.194000,0.251450
31,24,0,37.917168,25.797405,1.354000,0.250010
31,24,0,37.917168,25.797405,1.496000,0.309754
31,24,0,37.917168,25.797405,1.628000,0.279042
31,24,0,37.917168,25.797405,1.780000,0.354381
31,24,0,37.917168,25.797405,1.880000,0.365418
31,24,0,37.917168,25.797405,2.040000,0.390131
31,24,0,37.917168,25.797405,2.110000,0.375255
31,24,0,37.917168,25.797405,2.274000,0.412205
31,24,0,37.917168,25.797405,2.312000,0.457312
31,24,0,37.917168,25.797405,2.474000,0.501220
31,24,0,37.917168,25.797405,2.488000,0.540329
31,24,0,37.917168,25.797405,2.750000,0.593594
31,24,0,37.917168,25.797405,2.766000,0.645180
31,24,0,37.917168,25.797405,2.832000,0.654297
31,24,0,37.917168,25.797405,2.852000,0.700844
31,24,0,37.917168,25.797405,2.882000,0.777623
31,24,0,37.917168,25.797405,2.894000,0.925182
31,24,0,37.917168,25.797405,2.908000,0.826569
31,24,0,37.917168,25.797405,2.984000,0.613269
31,25,1,38.576359,26.460253,0.324000,0.157065
31,25,1,38.576359,26.460253,0.640000,0.142915
31,25,1,38.576359,26.460253,0.648000,0.206826
31,25,1,38.576359,26.460253,0.946000,0.193855
31,25,1,38.576359,26.460253,0.966000,0.230645
31,25,1,38.576359,26.460253,1.240000,0.234418
31,25,1,38.576359,26.460253,1.272000,0.296914
31,25,1,38.576359,26.460253,1.518000,0.278283
31,25,1,38.576359,26.460253,1.564000,0.343137
31,25,1,38.576359,26.460253,1.778000,0.296206
31,25,1,38.576359,26.460253,1.836000,0.372852
31,25,1,38.576359,26.460253,2.014000,0.370494
31,25,1,38.576359,26.460253,2.086000,0.381578
31,25,1,38.576359,26.460253,2.226000,0.403039
31,25,1,38.576359,26.460253,2.306000,0.454686
31,25,1,38.576359,26.460253,2.414000,0.416245
31,25,1,38.576359,26.460253,2.498000,0.462233
31,25,1,38.576359,26.460253,2.572000,0.477090
31,25,1,38.576359,26.460253,2.654000,0.534633
31,25,1,38.576359,26.460253,2.700000,0.589583
31,25,1,38.576359,26.460253,2.774000,0.569301
31,25,1,38.576359,26.460253,2.798000,0.615524
31,25,1,38.576359,26.460253,2.854000,0.724715
31,25,1,38.576359,26.460253,2.862000,0.780372
31,25,1,38.576359,26.460253,2.896000,1.054881
31,25,1,38.576359,26.460253,2.934000,0.769052
31,26,0,39.240540,27.100746,0.106000,0.051469
31,26,0,39.240540,27.100746,0.212000,0.082999
31,26,0,39.240540,27.100746,0.426000,0.106647
31,26,0,39.240540,27.100746,0.526000,0.142582
31,26,0,39.240540,27.100746,0.742000,0.148842
31,26,0,39.240540,27.100746,0.834000,0.164839
31,26,0,39.240540,27.100746,1.050000,0.206802
31,26,0,39.240540,27.100746,1.128000,0.241579
31,26,0,39.240540,27.100746,1.346000,0.273805
31,26,0,39.240540,27.100746,1.410000,0.268936
31,26,0,39.240540,27.100746,1.628000,0.275659
31,26,0,39.240540,27.100746,1.674000,0.296757
31,26,0,39.240540,27.100746,1.888000,0.352863
31,26,0,39.240540,27.100746,1.916000,0.385784
31,26,0,39.240540,27.100746,2.126000,0.395521
31,26,0,39.240540,27.100746,2.138000,0.436325
31,26,0,39.240540,27.100746,2.338000,0.531149
31,26,0,39.240540,27.100746,2.502000,0.459046
31,26,0,39.240540,27.100746,2.518000,0.551551
31,26,0,39.240540,27.100746,2.644000,0.533235
31,26,0,39.240540,27.100746,2.666000,0.590036
31,26,0,39.240540,27.100746,2.754000,0.575662
31,26,0,39.240540,27.100746,2.780000,0.666776
31,26,0,39.240540,27.100746,2.836000,0.621567
31,26,0,39.240540,27.100746,2.856000,0.749543
31,26,0,39.240540,27.100746,2.884000,0.771104
31,26,0,39.240540,27.100746,2.908000,0.775973
31,26,0,39.240540,27.100746,2.976000,0.700161
31,27,0,39.909461,27.719844,0.104000,0.049694
31,27,0,39.909461,27.719844,0.210000,0.064055
31,27,0,39.909461,27.719844,0.416000,0.111470
31,27,0,39.909461,27.719844,0.522000,0.147943
31,27,0,39.909461,27.719844,0.720000,0.160025
31,27,0,39.909461,27.719844,0.830000,0.201741
31,27,0,39.909461,27.719844,1.016000,0.207439
31,27,0,39.909461,27.719844,1.130000,0.207895
31,27,0,39.909461,27.719844,1.300000,0.260325
31,27,0,39.909461,27.719844,1.416000,0.294746
31,27,0,39.909461,27.719844,1.568000,0.306828
31,27,0,39.909461,27.719844,1.686000,0.327116
31,27,0,39.909461,27.719844,1.816000,0.327344
31,27,0,39.909461,27.719844,1.938000,0.330535
31,27,0,39.909461,27.719844,2.046000,0.348088
31,27,0,39.909461,27.719844,2.164000,0.404165
31,27,0,39.909461,27.719844,2.250000,0.424453
31,27,0,39.909461,27.719844,2.366000,0.462294
31,27,0,39.909461,27.719844,2.430000,0.478934
31,27,0,39.909461,27.719844,2.538000,0.505605
31,27,0,39.909461,27.719844,2.582000,0.521334
31,27,0,39.909461,27.719844,2.678000,0.545042
31,27,0,39.909461,27.719844,2.706000,0.589265
31,27,0,39.909461,27.719844,2.786000,0.624826
31,27,0,39.909461,27.719844,2.800000,0.672241
31,27,0,39.909461,27.719844,2.858000,0.704382
31,27,0,39.909461,27.719844,2.896000,1.096922
31,27,0,39.909461,27.719844,2.932000,0.735156
31,28,1,40.582888,28.318463,0.308000,0.160284
31,28,1,40.582888,28.318463,0.614000,0.207136
31,28,1,40.582888,28.318463,0.906000,0.190547
31,28,1,40.582888,28.318463,0.914000,0.250177
31,28,1,40.582888,28.318463,1.190000,0.222604
31,28,1,40.582888,28.318463,1.204000,0.285148
31,28,1,40.582888,28.318463,1.462000,0.278423
31,28,1,40.582888,28.318463,1.482000,0.306893
31,28,1,40.582888,28.318463,1.716000,0.318325
31,28,1,40.582888,28.318463,1.742000,0.367643
31,28,1,40.582888,28.318463,1.950000,0.342984
31,28,1,40.582888,28.318463,1.982000,0.394544
31,28,1,40.582888,28.318463,2.164000,0.397458
31,28,1,40.582888,28.318463,2.200000,0.440500
31,28,1,40.582888,28.318463,2.354000,0.387595
31,28,1,40.582888,28.318463,2.392000,0.480851
31,28,1,40.582888,28.318463,2.516000,0.475022
31,28,1,40.582888,28.318463,2.556000,0.527254
31,28,1,40.582888,28.318463,2.652000,0.526134
31,28,1,40.582888,28.318463,2.690000,0.583298
31,28,1,40.582888,28.318463,2.760000,0.601007
31,28,1,40.582888,28.318463,2.792000,0.652791
31,28,1,40.582888,28.318463,2.838000,0.635754
31,28,1,40.582888,28.318463,2.860000,0.733269
31,28,1,40.582888,28.318463,2.884000,0.802090
31,28,1,40.582888,28.318463,2.906000,0.859927
31,28,1,40.582888,28.318463,2.972000,0.620510
31,29,0,41.260600,28.897478,0.100000,0.044319
31,29,0,41.260600,28.897478,0.202000,0.078936
31,29,0,41.260600,28.897478,0.404000,0.116419
31,29,0,41.260600,28.897478,0.502000,0.135602
31,29,0,41.260600,28.897478,0.702000,0.157430
31,29,0,41.260600,28.897478,0.796000,0.178597
31,29,0,41.260600,28.897478,0.994000,0.204395
31,29,0,41.260600,28.897478,1.082000,0.231515
31,29,0,41.260600,28.897478,1.276000,0.258415
31,29,0,41.260600,28.897478,1.356000,0.245186
31,29,0,41.260600,28.897478,1.544000,0.261502
31,29,0,41.260600,28.897478,1.614000,0.297001
31,29,0,41.260600,28.897478,1.794000,0.333823
31,29,0,41.260600,28.897478,1.854000,0.360502
31,29,0,41.260600,28.897478,2.024000,0.357856
31,29,0,41.260600,28.897478,2.074000,0.397545
31,29,0,41.260600,28.897478,2.234000,0.380126
31,29,0,41.260600,28.897478,2.272000,0.444509
31,29,0,41.260600,28.897478,2.416000,0.440761
31,29,0,41.260600,28.897478,2.446000,0.498530
31,29,0,41.260600,28.897478,2.574000,0.458180
31,29,0,41.260600,28.897478,2.594000,0.514405
31,29,0,41.260600,28.897478,2.700000,0.545053
31,29,0,41.260600,28.897478,2.714000,0.567323
31,29,0,41.260600,28.897478,2.798000,0.592679
31,29,0,41.260600,28.897478,2.804000,0.711083
31,29,0,41.260600,28.897478,2.864000,0.840952
31,29,0,41.260600,28.897478,2.896000,1.112376
31,29,0,41.260600,28.897478,2.930000,0.720343
31,30,0,41.942389,29.457725,0.100000,0.037091
31,30,0,41.942389,29.457725,0.198000,0.071579
31,30,0,41.942389,29.457725,0.396000,0.107803
31,30,0,41.942389,29.457725,0.496000,0.120600
31,30,0,41.942389,29.457725,0.690000,0.133614
31,30,0,41.942389,29.457725,0.788000,0.156173
31,30,0,41.942389,29.457725,0.974000,0.200422
31,30,0,41.942389,29.457725,1.070000,0.219076
31,30,0,41.942389,29.457725,1.250000,0.208013
31,30,0,41.942389,29.457725,1.344000,0.237296
31,30,0,41.942389,29.457725,1.510000,0.279809
31,30,0,41.942389,29.457725,1.602000,0.291956
31,30,0,41.942389,29.457725,1.756000,0.330132
31,30,0,41.942389,29.457725,1.842000,0.338157
31,30,0,41.942389,29.457725,1.982000,0.355944
31,30,0,41.942389,29.457725,2.064000,0.383057
31,30,0,41.942389,29.457725,2.188000,0.397807
31,30,0,41.942389,29.457725,2.264000,0.430776
31,30,0,41.942389,29.457725,2.372000,0.403880
31,30,0,41.942389,29.457725,2.440000,0.459842
31,30,0,41.942389,29.457725,2.530000,0.449214
31,30,0,41.942389,29.457725,2.588000,0.508863
31,30,0,41.942389,29.457725,2.660000,0.529252
31,30,0,41.942389,29.457725,2.710000,0.577839
31,30,0,41.942389,29.457725,2.764000,0.597361
31,30,0,41.942389,29.457725,2.802000,0.641393
31,30,0,41.942389,29.457725,2.840000,0.645514
31,30,0,41.942389,29.457725,2.864000,0.732493
31,30,0,41.942389,29.457725,2.884000,0.798216
31,30,0,41.942389,29.457725,2.896000,0.987793
31,30,0,41.942389,29.457725,2.906000,0.834440
31,30,0,41.942389,29.457725,2.966000,0.683473
31,31,1,42.628060,30.000000,0.294000,0.127410
31,31,1,42.628060,30.000000,0.584000,0.213631
31,31,1,42.628060,30.000000,0.868000,0.319273
31,31,1,42.628060,30.000000,1.144000,0.315858
31,31,1,42.628060,30.000000,1.408000,0.344456
31,31,1,42.628060,30.000000,1.656000,0.464610
31,31,1,42.628060,30.000000,1.888000,0.500251
31,31,1,42.628060,30.000000,2.102000,0.533331
31,31,1,42.628060,30.000000,2.292000,0.579642
31,31,1,42.628060,30.000000,2.460000,0.633637
31,31,1,42.628060,30.000000,2.604000,0.628942
31,31,1,42.628060,30.000000,2.720000,0.669918
31,31,1,42.628060,30.000000,2.808000,0.730742
31,31,1,42.628060,30.000000,2.866000,0.914495
31,31,1,42.628060,30.000000,2.896000,1.125565
31,31,1,42.628060,30.000000,2.928000,0.718150
32,0,0,25.405236,0.000000,0.166000,0.093106
32,0,0,25.405236,0.000000,0.322000,0.148253
32,0,0,25.405236,0.000000,0.680000,0.257115
32,0,0,25.405236,0.000000,0.780000,0.206981
32,0,0,25.405236,0.000000,1.200000,0.270006
32,0,0,25.405236,0.000000,1.216000,0.484149
32,0,0,25.405236,0.000000,1.584000,0.297222
32,0,0,25.405236,0.000000,1.768000,0.638848
32,0,0,25.405236,0.000000,1.922000,0.434016
32,0,0,25.405236,0.000000,2.214000,0.429002
32,0,0,25.405236,0.000000,2.332000,0.854423
32,0,0,25.405236,0.000000,2.458000,0.571525
32,0,0,25.405236,0.000000,2.650000,0.575823
32,0,0,25.405236,0.000000,2.788000,0.593728
32,0,0,25.405236,0.000000,2.872000,0.638848
32,0,0,25.405236,0.000000,2.898000,10.943494
32,1,0,25.811351,1.526396,0.160000,0.095165
32,1,0,25.811351,1.526396,0.330000,0.124772
32,1,0,25.811351,1.526396,0.622000,0.159666
32,1,0,25.811351,1.526396,0.842000,0.297480
32,1,0,25.811351,1.526396,1.050000,0.244258
32,1,0,25.811351,1.526396,1.374000,0.440580
32,1,0,25.811351,1.526396,1.440000,0.359514
32,1,0,25.811351,1.526396,1.792000,0.383834
32,1,0,25.811351,1.526396,1.920000,0.689420
32,1,0,25.811351,1.526396,2.098000,0.440580
32,1,0,25.811351,1.526396,2.360000,0.432121
32,1,0,25.811351,1.526396,2.472000,1.193092
32,1,0,25.811351,1.526396,2.570000,0.609058
32,1,0,25.811351,1.526396,2.732000,0.555131
32,1,0,25.811351,1.526396,2.838000,0.634436
32,1,0,25.811351,1.526396,2.892000,0.680609
32,1,0,25.811351,1.526396,2.900000,1.377078
32,2,1,26.235211,3.004492,0.464000,0.144256
32,2,1,26.235211,3.004492,0.490000,0.199393
32,2,1,26.235211,3.004492,0.898000,0.196618
32,2,1,26.235211,3.004492,1.000000,0.356479
32,2,1,26.235211,3.004492,1.296000,0.298222
32,2,1,26.235211,3.004492,1.526000,0.492413
32,2,1,26.235211,3.004492,1.658000,0.388035
32,2,1,26.235211,3.004492,1.978000,0.392197
32,2,1,26.235211,3.004492,2.062000,0.746249
32,2,1,26.235211,3.004492,2.254000,0.477502
32,2,1,26.235211,3.004492,2.484000,0.501429
32,2,1,26.235211,3.004492,2.584000,1.176590
32,2,1,26.235211,3.004492,2.664000,0.660943
32,2,1,26.235211,3.004492,2.794000,0.663371
32,2,1,26.235211,3.004492,2.874000,0.738967
32,2,1,26.235211,3.004492,2.900000,1.138792
32,3,0,26.675970,4.434669,0.158000,0.085942
32,3,0,26.675970,4.434669,0.308000,0.108792
32,3,0,26.675970,4.434669,0.646000,0.240774
32,3,0,26.675970,4.434669,0.744000,0.224063
32,3,0,26.675970,4.434669,1.152000,0.522133
32,3,0,26.675970,4.434669,1.522000,0.312393
32,3,0,26.675970,4.434669,1.670000,0.567491
32,3,0,26.675970,4.434669,1.854000,0.386740
32,3,0,26.675970,4.434669,2.144000,0.424595
32,3,0,26.675970,4.434669,2.188000,0.854988
32,3,0,26.675970,4.434669,2.390000,0.512242
32,3,0,26.675970,4.434669,2.590000,0.490075
32,3,0,26.675970,4.434669,2.664000,1.041537
32,3,0,26.675970,4.434669,2.740000,0.677647
32,3,0,26.675970,4.434669,2.842000,0.708000
32,3,0,26.675970,4.434669,2.894000,0.724711
32,3,0,26.675970,4.434669,2.900000,1.092011
32,3,0,26.675970,4.434669,2.970000,0.816109
32,4,0,27.132803,5.817526,0.152000,0.085501
32,4,0,27.132803,5.817526,0.312000,0.144178
32,4,0,27.132803,5.817526,0.592000,0.179720
32,4,0,27.132803,5.817526,0.798000,0.284333
32,4,0,27.132803,5.817526,1.004000,0.260191
32,4,0,27.132803,5.817526,1.298000,0.396993
32,4,0,27.132803,5.817526,1.382000,0.326916
32,4,0,27.132803,5.817526,1.726000,0.320545
32,4,0,27.132803,5.817526,1.804000,0.506636
32,4,0,27.132803,5.817526,2.028000,0.411411
32,4,0,27.132803,5.817526,2.290000,0.448294
32,4,0,27.132803,5.817526,2.296000,0.913017
32,4,0,27.132803,5.817526,2.506000,0.517030
32,4,0,27.132803,5.817526,2.678000,0.529101
32,4,0,27.132803,5.817526,2.716000,1.063566
32,4,0,27.132803,5.817526,2.800000,0.704461
32,4,0,27.132803,5.817526,2.874000,0.771521
32,4,0,27.132803,5.817526,2.900000,1.007236
32,5,1,27.604914,7.153838,0.442000,0.155225
32,5,1,27.604914,7.153838,0.464000,0.220149
32,5,1,27.604914,7.153838,0.858000,0.197409
32,5,1,27.604914,7.153838,0.944000,0.317699
32,5,1,27.604914,7.153838,1.242000,0.273868
32,5,1,27.604914,7.153838,1.436000,0.373725
32,5,1,27.604914,7.153838,1.594000,0.351645
32,5,1,27.604914,7.153838,1.910000,0.326927
32,5,1,27.604914,7.153838,1.924000,0.671321
32,5,1,27.604914,7.153838,2.184000,0.440297
32,5,1,27.604914,7.153838,2.386000,0.794908
32,5,1,27.604914,7.153838,2.418000,0.550372
